active_not_recruiting_days,completed_days,not_yet_recruiting_days,recruiting_days,suspended_days,terminated_days,enrolling_by_invitation_days,unknown_days,withheld_days,Study Status,Study Results,Sex,Age,Enrollment,Funder Type,Location Count,Country Count,Study Title Length,Brief Summary Length,Primary Outcome Measures Length,Secondary Outcome Measures Length,Study Title Word Count,Brief Summary Word Count,Primary Outcome Measures Word Count,Secondary Outcome Measures Word Count,Primary Outcome Measures Count,Secondary Outcome Measures Count,study_version,minimum_age,maximum_age,num_conditions,NO_INTERVENTION,OTHER,PLACEBO_COMPARATOR,ACTIVE_COMPARATOR,SHAM_COMPARATOR,EXPERIMENTAL,Therapeutic Area,DRUG_count,OTHER_count,BIOLOGICAL_count,RADIATION_count,DIETARY_SUPPLEMENT_count,PROCEDURE_count,DEVICE_count,COMBINATION_PRODUCT_count,GENETIC_count,Allocation,Intervention Model,Masking,Primary Purpose,Trial Endpoint Time in Days,Presence of 'Overall Survival' (OS),Presence of 'Progression Free Survival' (PFS),Presence of 'Objective Response Rate' (ORR),Indication of Comparator Arm Type,Mention of Specific Patient Population or Disease Subtype,Highlighting of Key Efficacy Endpoints (from Summary),Clarity of Primary Objective Statement,Start Date_missing,Start_Date_Year,Start_Date_Month_Sin,Start_Date_Month_Cos,Primary Completion Date_missing,Primary_Completion_Date_Year,Primary_Completion_Date_Month_Sin,Primary_Completion_Date_Month_Cos,Completion Date_missing,Completion_Date_Year,Completion_Date_Month_Sin,Completion_Date_Month_Cos,First Posted_missing,First_Posted_Year,First_Posted_Month_Sin,First_Posted_Month_Cos,Last Update Posted_missing,Last_Update_Posted_Year,Last_Update_Posted_Month_Sin,Last_Update_Posted_Month_Cos,Study Duration,Time_to_Primary_Completion_Days,Days_Since_First_Posted,Days_Since_Last_Update_Posted,Sponsor_Success_Rate,TA_Success_Rate,Outcome
1029.0,3575.0,197.0,819.0,0.0,0.0,0.0,0.0,0.0,COMPLETED,YES,MALE,"ADULT, OLDER_ADULT",837.0,INDUSTRY,134.0,24.0,64,233,316.0,4307.0,10,35,53.0,650.0,1,5,91,18,130,1,0.0,0.0,1.0,0.0,0.0,1.0,Oncology,2,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,"QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)",TREATMENT,1710.0,True,False,False,Single-Arm,False,False,True,0,2010.0,1.2246467991473532e-16,-1.0,0,2015.0,1.0,6.123233995736766e-17,0,2015.0,1.2246467991473532e-16,-1.0,0,2010,0.0,1.0,0,2016,-0.4999999999999997,-0.8660254037844388,1826,1735,5643,3239,0.43103448275862066,0.3514644351464435,0
754.0,2924.0,114.0,1205.0,0.0,0.0,0.0,0.0,0.0,COMPLETED,YES,ALL,"ADULT, OLDER_ADULT",1351.0,INDUSTRY,225.0,34.0,165,253,405.0,1153.0,22,39,67.0,177.0,1,2,62,18,130,1,0.0,0.0,1.0,0.0,0.0,1.0,Oncology,3,0,2,0,0,0,0,0,0,RANDOMIZED,PARALLEL,"QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)",TREATMENT,1140.0,True,False,False,Single-Arm,False,False,False,0,2011.0,-0.5000000000000004,0.8660254037844384,0,2015.0,0.8660254037844386,0.5000000000000001,0,2017.0,0.8660254037844387,-0.4999999999999998,0,2011,-1.0,-1.8369701987210297e-16,0,2020,1.2246467991473532e-16,-1.0,1978,1186,5005,1809,0.43103448275862066,0.3514644351464435,0
415.0,119.0,65.0,1629.0,0.0,19.0,0.0,0.0,0.0,TERMINATED,YES,ALL,"ADULT, OLDER_ADULT",448.0,INDUSTRY,194.0,24.0,207,404,514.0,5022.0,28,61,77.0,802.0,1,9,166,18,130,1,0.0,0.0,1.0,0.0,0.0,1.0,Oncology,1,0,1,1,0,0,0,0,0,RANDOMIZED,PARALLEL,"DOUBLE (PARTICIPANT, INVESTIGATOR)",TREATMENT,240.0,False,False,False,Single-Arm,True,True,True,0,2019.0,0.49999999999999994,-0.8660254037844387,0,2024.0,0.49999999999999994,-0.8660254037844387,0,2025.0,0.0,1.0,0,2019,1.0,6.123233995736766e-17,0,2025,0.49999999999999994,-0.8660254037844387,2041,1827,2266,13,0.3968253968253968,0.3514644351464435,0
0.0,0.0,199.0,187.0,0.0,5067.0,0.0,0.0,0.0,TERMINATED,YES,ALL,"ADULT, OLDER_ADULT",5.0,INDUSTRY,6.0,2.0,143,432,379.0,4765.0,21,66,57.0,736.0,1,9,8,18,130,2,0.0,0.0,0.0,1.0,0.0,1.0,Oncology,1,0,1,1,0,0,0,0,0,RANDOMIZED,PARALLEL,NONE,TREATMENT,730.0,False,False,False,Single-Arm,False,False,False,0,2011.0,0.49999999999999994,0.8660254037844387,0,2011.0,-1.0,-1.8369701987210297e-16,0,2011.0,-1.0,-1.8369701987210297e-16,0,2010,1.2246467991473532e-16,-1.0,0,2016,0.49999999999999994,0.8660254037844387,242,242,5462,3421,0.5,0.3514644351464435,0
1174.0,3912.0,187.0,822.0,0.0,0.0,0.0,0.0,0.0,COMPLETED,YES,ALL,"ADULT, OLDER_ADULT",437.0,INDUSTRY,83.0,4.0,135,380,959.0,3651.0,17,55,147.0,572.0,1,6,56,18,130,1,0.0,0.0,0.0,1.0,0.0,1.0,Oncology,0,0,2,0,0,0,0,0,0,RANDOMIZED,PARALLEL,NONE,TREATMENT,600.0,False,False,False,Single-Arm,True,False,False,0,2009.0,1.0,6.123233995736766e-17,0,2013.0,0.49999999999999994,0.8660254037844387,0,2014.0,-0.8660254037844384,-0.5000000000000004,0,2008,-1.0,-1.8369701987210297e-16,0,2016,1.2246467991473532e-16,-1.0,1979,1402,6100,3270,0.5,0.3514644351464435,1
546.0,0.0,30.0,643.0,0.0,2986.0,0.0,0.0,0.0,TERMINATED,YES,ALL,"ADULT, OLDER_ADULT",405.0,INDUSTRY,117.0,21.0,124,138,364.0,8244.0,16,21,60.0,1244.0,1,11,43,18,130,1,0.0,0.0,0.0,1.0,0.0,1.0,Oncology,2,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,NONE,TREATMENT,240.0,True,False,False,SOC,False,True,False,0,2014.0,0.0,1.0,0,2015.0,-0.5000000000000004,0.8660254037844384,0,2017.0,0.8660254037844386,0.5000000000000001,0,2013,-0.5000000000000004,0.8660254037844384,0,2024,0.8660254037844386,0.5000000000000001,1155,699,4213,470,0.56,0.3514644351464435,1
2298.0,0.0,63.0,593.0,0.0,0.0,0.0,0.0,0.0,ACTIVE_NOT_RECRUITING,YES,ALL,"ADULT, OLDER_ADULT",5637.0,INDUSTRY,619.0,38.0,110,247,474.0,1593.0,14,38,69.0,224.0,1,8,99,18,130,1,0.0,1.0,0.0,0.0,0.0,1.0,Oncology,2,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,NONE,TREATMENT,960.0,False,False,False,Single-Arm,False,False,True,0,2017.0,1.2246467991473532e-16,-1.0,0,2020.0,0.8660254037844386,0.5000000000000001,0,2029.0,0.8660254037844387,-0.4999999999999998,0,2017,0.8660254037844387,-0.4999999999999998,0,2025,1.0,6.123233995736766e-17,4322,974,2966,74,0.47058823529411764,0.3514644351464435,1
2247.0,1102.0,315.0,1793.0,0.0,0.0,0.0,0.0,0.0,COMPLETED,YES,FEMALE,"ADULT, OLDER_ADULT",369.0,INDUSTRY,110.0,29.0,198,205,1079.0,3369.0,30,31,164.0,530.0,2,7,225,18,130,1,0.0,0.0,0.0,2.0,0.0,1.0,Oncology,4,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,NONE,TREATMENT,1825.0,False,True,False,Single-Arm,False,False,False,0,2011.0,0.8660254037844387,-0.4999999999999998,0,2016.0,0.8660254037844386,0.5000000000000001,0,2022.0,0.49999999999999994,-0.8660254037844387,0,2010,1.2246467991473532e-16,-1.0,0,2025,0.8660254037844386,0.5000000000000001,4049,1766,5462,105,0.4246575342465753,0.3514644351464435,0
0.0,7298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COMPLETED,NO,ALL,"ADULT, OLDER_ADULT",,INDUSTRY,13.0,1.0,179,349,,,21,44,,,0,0,1,18,130,2,0.0,0.0,0.0,0.0,0.0,0.0,Oncology,4,0,0,0,0,0,0,0,0,RANDOMIZED,NA,NONE,TREATMENT,,False,False,False,Single-Arm,False,True,False,1,,-0.49999999999999994,0.8660254037844387,1,,-0.49999999999999994,0.8660254037844387,1,,-0.49999999999999994,0.8660254037844387,0,2001,-0.4999999999999997,-0.8660254037844388,0,2005,0.49999999999999994,-0.8660254037844387,40176,40176,8718,7318,0.0,0.3514644351464435,0
414.0,385.0,104.0,750.0,0.0,180.0,0.0,0.0,0.0,TERMINATED,YES,ALL,"ADULT, OLDER_ADULT",22.0,INDUSTRY,43.0,18.0,164,455,896.0,12940.0,23,76,148.0,2062.0,1,20,28,18,100,1,0.0,0.0,0.0,1.0,0.0,1.0,Oncology,2,0,0,0,0,0,0,0,0,RANDOMIZED,CROSSOVER,NONE,TREATMENT,630.0,False,True,False,Single-Arm,True,False,False,0,2020.0,-0.8660254037844384,-0.5000000000000004,0,2023.0,0.49999999999999994,0.8660254037844387,0,2023.0,-0.8660254037844386,0.5000000000000001,0,2020,0.49999999999999994,-0.8660254037844387,0,2025,0.8660254037844387,-0.4999999999999998,1156,883,1839,44,0.4246575342465753,0.3514644351464435,0
1614.0,3975.0,0.0,309.0,0.0,0.0,0.0,0.0,0.0,COMPLETED,YES,ALL,"ADULT, OLDER_ADULT",202.0,INDUSTRY,14.0,1.0,153,447,1092.0,9270.0,21,61,176.0,1405.0,2,11,101,18,130,1,0.0,0.0,1.0,0.0,0.0,1.0,Oncology,4,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,"DOUBLE (PARTICIPANT, INVESTIGATOR)",TREATMENT,1020.0,True,False,False,,False,False,False,0,2009.0,0.8660254037844386,0.5000000000000001,0,2011.0,0.8660254037844387,-0.4999999999999998,0,2014.0,-0.4999999999999997,-0.8660254037844388,0,2009,1.0,6.123233995736766e-17,0,2017,0.8660254037844386,0.5000000000000001,1979,791,5918,3027,0.28865979381443296,0.3514644351464435,0
1979.0,719.0,94.0,904.0,0.0,0.0,0.0,0.0,0.0,COMPLETED,YES,ALL,"ADULT, OLDER_ADULT",572.0,INDUSTRY,197.0,31.0,189,402,887.0,6938.0,27,52,149.0,1143.0,1,11,69,18,100,1,0.0,0.0,1.0,0.0,0.0,1.0,Oncology,3,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,"TRIPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR)",TREATMENT,90.0,False,True,False,Single-Arm,False,True,False,0,2015.0,1.2246467991473532e-16,-1.0,0,2018.0,0.49999999999999994,-0.8660254037844387,0,2023.0,0.49999999999999994,-0.8660254037844387,0,2015,0.8660254037844387,-0.4999999999999998,0,2025,0.49999999999999994,0.8660254037844387,2892,1066,3697,133,0.4246575342465753,0.3514644351464435,1
672.0,3085.0,193.0,299.0,0.0,0.0,0.0,0.0,0.0,COMPLETED,YES,ALL,"ADULT, OLDER_ADULT",152.0,INDUSTRY,31.0,11.0,85,63,676.0,978.0,9,8,103.0,153.0,1,3,16,18,130,2,0.0,0.0,1.0,0.0,0.0,1.0,Oncology,3,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,"QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)",TREATMENT,42.0,False,True,False,Single-Arm,False,False,False,0,2014.0,1.0,6.123233995736766e-17,0,2015.0,0.8660254037844387,-0.4999999999999998,0,2016.0,-1.0,-1.8369701987210297e-16,0,2013,-0.8660254037844386,0.5000000000000001,0,2017,0.0,1.0,914,395,4243,3086,0.4925373134328358,0.3514644351464435,0
1001.0,414.0,0.0,248.0,0.0,829.0,0.0,0.0,0.0,TERMINATED,YES,FEMALE,"ADULT, OLDER_ADULT",79.0,INDUSTRY,72.0,10.0,88,791,778.0,7755.0,12,110,120.0,1182.0,1,16,81,18,130,1,0.0,0.0,0.0,1.0,0.0,2.0,Oncology,3,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,NONE,TREATMENT,126.0,False,False,False,Active,False,False,False,0,2018.0,1.2246467991473532e-16,-1.0,0,2021.0,-0.5000000000000004,0.8660254037844384,0,2021.0,-0.5000000000000004,0.8660254037844384,0,2018,-0.4999999999999997,-0.8660254037844388,0,2023,1.0,6.123233995736766e-17,1249,1249,2509,805,0.6111111111111112,0.3514644351464435,0
2872.0,0.0,118.0,1101.0,0.0,0.0,0.0,0.0,0.0,ACTIVE_NOT_RECRUITING,YES,FEMALE,"ADULT, OLDER_ADULT",669.0,INDUSTRY,146.0,20.0,128,484,1045.0,8202.0,18,70,174.0,1356.0,1,10,58,18,130,1,0.0,0.0,1.0,0.0,0.0,1.0,Oncology,3,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,"DOUBLE (PARTICIPANT, INVESTIGATOR)",TREATMENT,930.0,False,True,False,,False,True,True,0,2014.0,1.2246467991473532e-16,-1.0,0,2017.0,0.49999999999999994,0.8660254037844387,0,2025.0,-0.5000000000000004,0.8660254037844384,0,2014,1.0,6.123233995736766e-17,0,2025,1.0,6.123233995736766e-17,4171,946,4092,74,0.47058823529411764,0.3514644351464435,1
818.0,3302.0,0.0,895.0,0.0,0.0,0.0,0.0,0.0,COMPLETED,NO,ALL,"CHILD, ADULT, OLDER_ADULT",640.0,INDUSTRY,92.0,13.0,161,195,260.0,267.0,23,30,35.0,36.0,1,1,17,15,130,1,0.0,0.0,0.0,1.0,0.0,1.0,Oncology,2,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,NONE,TREATMENT,730.0,True,False,False,Single-Arm,False,False,True,0,2011.0,-0.8660254037844384,-0.5000000000000004,0,2015.0,-0.5000000000000004,0.8660254037844384,0,2016.0,0.8660254037844387,-0.4999999999999998,0,2011,-0.8660254037844384,-0.5000000000000004,0,2016,0.49999999999999994,-0.8660254037844387,1704,1552,5035,3300,0.0,0.3514644351464435,0
1027.0,0.0,179.0,528.0,0.0,636.0,0.0,0.0,0.0,TERMINATED,YES,ALL,"ADULT, OLDER_ADULT",432.0,INDUSTRY,88.0,13.0,77,294,1965.0,676.0,11,39,285.0,110.0,2,1,38,18,130,2,0.0,0.0,0.0,1.0,0.0,1.0,Oncology,2,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,NONE,TREATMENT,,False,True,False,,False,False,False,0,2019.0,0.8660254037844387,-0.4999999999999998,0,2021.0,-1.0,-1.8369701987210297e-16,0,2021.0,-1.0,-1.8369701987210297e-16,0,2018,-0.5000000000000004,0.8660254037844384,0,2023,-0.8660254037844386,0.5000000000000001,884,884,2387,591,0.0,0.3514644351464435,0
0.0,234.0,0.0,1007.0,0.0,3294.0,0.0,0.0,0.0,TERMINATED,YES,ALL,"ADULT, OLDER_ADULT",242.0,INDUSTRY,77.0,16.0,121,254,770.0,2055.0,16,36,104.0,309.0,1,3,11,18,130,1,0.0,0.0,1.0,0.0,0.0,2.0,Immunology,0,0,2,0,0,0,0,0,0,RANDOMIZED,PARALLEL,"DOUBLE (PARTICIPANT, INVESTIGATOR)",TREATMENT,,False,False,False,Single-Arm,False,False,False,0,2012.0,-1.0,-1.8369701987210297e-16,0,2015.0,0.8660254037844387,-0.4999999999999998,0,2015.0,0.8660254037844387,-0.4999999999999998,0,2013,0.0,1.0,0,2016,1.2246467991473532e-16,-1.0,942,942,4547,3270,0.4246575342465753,0.3939393939393939,0
3961.0,180.0,214.0,786.0,0.0,0.0,0.0,0.0,0.0,COMPLETED,YES,ALL,"ADULT, OLDER_ADULT",4804.0,INDUSTRY,556.0,42.0,178,337,2264.0,18402.0,25,45,326.0,2716.0,2,28,141,18,130,1,0.0,0.0,1.0,0.0,0.0,1.0,Oncology,10,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,"DOUBLE (PARTICIPANT, INVESTIGATOR)",TREATMENT,1770.0,False,False,False,Placebo,False,False,False,0,2011.0,-0.8660254037844386,0.5000000000000001,0,2016.0,-0.5000000000000004,0.8660254037844384,0,2024.0,-0.8660254037844386,0.5000000000000001,0,2011,0.8660254037844387,-0.4999999999999998,0,2025,0.0,1.0,4749,1857,5158,164,0.28865979381443296,0.3514644351464435,1
449.0,3268.0,7.0,936.0,0.0,0.0,0.0,0.0,0.0,COMPLETED,YES,FEMALE,"ADULT, OLDER_ADULT",208.0,INDUSTRY,68.0,10.0,155,510,1243.0,4576.0,19,66,187.0,695.0,2,7,106,18,130,1,0.0,0.0,1.0,0.0,0.0,3.0,Oncology,5,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,"DOUBLE (PARTICIPANT, INVESTIGATOR)",TREATMENT,1320.0,False,True,False,,False,False,False,0,2012.0,-1.0,-1.8369701987210297e-16,0,2015.0,0.0,1.0,0,2016.0,1.0,6.123233995736766e-17,0,2012,-0.8660254037844384,-0.5000000000000004,0,2017,0.8660254037844387,-0.4999999999999998,1278,822,4669,2966,0.28865979381443296,0.3514644351464435,0
1296.0,412.0,191.0,1090.0,0.0,2261.0,0.0,0.0,0.0,TERMINATED,YES,ALL,"ADULT, OLDER_ADULT",1418.0,INDUSTRY,235.0,29.0,160,822,1104.0,10021.0,22,117,173.0,1541.0,1,15,141,18,130,1,0.0,0.0,0.0,1.0,0.0,1.0,Oncology,6,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,NONE,TREATMENT,1825.0,False,True,False,,False,False,False,0,2011.0,1.2246467991473532e-16,-1.0,0,2016.0,1.0,6.123233995736766e-17,0,2018.0,0.0,1.0,0,2011,0.49999999999999994,0.8660254037844387,0,2019,1.0,6.123233995736766e-17,2376,1736,5247,2266,0.28865979381443296,0.3514644351464435,0
0.0,4578.0,0.0,857.0,0.0,0.0,0.0,0.0,0.0,COMPLETED,YES,ALL,"ADULT, OLDER_ADULT",199.0,INDUSTRY,63.0,2.0,97,160,501.0,721.0,15,26,80.0,115.0,1,1,9,40,130,1,0.0,0.0,1.0,0.0,0.0,1.0,Neurology,2,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,"QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)",TREATMENT,,False,False,False,Single-Arm,False,False,True,0,2010.0,1.2246467991473532e-16,-1.0,0,2012.0,-0.8660254037844386,0.5000000000000001,0,2012.0,-0.8660254037844386,0.5000000000000001,0,2010,-0.4999999999999997,-0.8660254037844388,0,2014,0.8660254037844386,0.5000000000000001,854,854,5431,4123,0.3333333333333333,0.4262295081967213,1
813.0,3888.0,178.0,731.0,0.0,0.0,0.0,0.0,0.0,COMPLETED,YES,ALL,ADULT,1841.0,INDUSTRY,230.0,28.0,146,459,729.0,3456.0,19,68,109.0,548.0,1,4,24,18,55,1,0.0,0.0,0.0,1.0,0.0,1.0,Other,2,0,2,0,0,0,0,0,0,RANDOMIZED,PARALLEL,"QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)",TREATMENT,12775.0,False,False,False,Single-Arm,False,False,False,0,2010.0,0.8660254037844387,-0.4999999999999998,0,2014.0,0.8660254037844386,0.5000000000000001,0,2014.0,1.2246467991473532e-16,-1.0,0,2010,0.49999999999999994,0.8660254037844387,0,2016,1.2246467991473532e-16,-1.0,1522,1400,5612,3270,0.2857142857142857,0.396,0
2594.0,1151.0,147.0,726.0,0.0,0.0,0.0,0.0,0.0,COMPLETED,YES,MALE,"ADULT, OLDER_ADULT",1209.0,INDUSTRY,215.0,33.0,209,452,930.0,1805.0,27,65,145.0,292.0,2,5,79,18,130,1,0.0,0.0,1.0,0.0,0.0,1.0,Oncology,4,1,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,"TRIPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR)",TREATMENT,1980.0,True,True,False,Single-Arm,False,False,True,0,2013.0,0.49999999999999994,0.8660254037844387,0,2016.0,-1.0,-1.8369701987210297e-16,0,2022.0,0.49999999999999994,0.8660254037844387,0,2012,-1.0,-1.8369701987210297e-16,0,2025,0.49999999999999994,0.8660254037844387,3287,1338,4639,133,0.675,0.3514644351464435,1
1474.0,2309.0,47.0,1788.0,0.0,0.0,0.0,0.0,0.0,COMPLETED,YES,ALL,"ADULT, OLDER_ADULT",413.0,INDUSTRY,121.0,14.0,195,526,2504.0,30174.0,22,65,466.0,4990.0,2,31,71,18,130,1,0.0,0.0,0.0,1.0,0.0,1.0,Oncology,2,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,NONE,TREATMENT,1825.0,False,True,False,,False,False,False,0,2010.0,1.0,6.123233995736766e-17,0,2014.0,-0.8660254037844384,-0.5000000000000004,0,2018.0,-0.8660254037844386,0.5000000000000001,0,2010,0.49999999999999994,0.8660254037844387,0,2020,0.0,1.0,3136,1614,5612,1991,0.3333333333333333,0.3514644351464435,1
1218.0,0.0,31.0,3119.0,0.0,0.0,0.0,0.0,0.0,ACTIVE_NOT_RECRUITING,YES,ALL,CHILD,240.0,INDUSTRY,73.0,25.0,79,128,312.0,730.0,11,19,52.0,97.0,1,6,45,10,17,1,0.0,0.0,0.0,1.0,0.0,2.0,Other,4,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,"DOUBLE (PARTICIPANT, INVESTIGATOR)",TREATMENT,720.0,False,False,False,,True,False,False,0,2013.0,1.2246467991473532e-16,-1.0,0,2017.0,1.2246467991473532e-16,-1.0,0,2030.0,0.49999999999999994,0.8660254037844387,0,2013,1.2246467991473532e-16,-1.0,0,2025,0.8660254037844387,-0.4999999999999998,6059,1461,4366,44,0.4246575342465753,0.396,1
231.0,1258.0,84.0,2126.0,0.0,0.0,0.0,0.0,0.0,COMPLETED,YES,ALL,"ADULT, OLDER_ADULT",399.0,INDUSTRY,131.0,20.0,135,429,366.0,6004.0,16,61,68.0,906.0,1,9,75,18,130,1,0.0,0.0,2.0,0.0,0.0,3.0,Oncology,2,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,"DOUBLE (PARTICIPANT, INVESTIGATOR)",TREATMENT,840.0,True,False,False,,False,False,True,0,2015.0,1.2246467991473532e-16,-1.0,0,2018.0,0.8660254037844386,0.5000000000000001,0,2021.0,-0.8660254037844386,0.5000000000000001,0,2015,0.8660254037844387,-0.4999999999999998,0,2023,0.0,1.0,2315,974,3697,895,0.47058823529411764,0.3514644351464435,1
1851.0,1032.0,86.0,908.0,0.0,0.0,0.0,0.0,0.0,COMPLETED,YES,ALL,"ADULT, OLDER_ADULT",570.0,INDUSTRY,158.0,21.0,158,319,893.0,12945.0,22,35,136.0,1981.0,1,14,55,18,80,1,0.0,0.0,0.0,1.0,0.0,1.0,Oncology,7,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,"QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)",TREATMENT,150.0,False,True,False,Single-Arm,False,False,False,0,2015.0,0.49999999999999994,0.8660254037844387,0,2019.0,0.8660254037844386,0.5000000000000001,0,2022.0,1.2246467991473532e-16,-1.0,0,2014,-0.8660254037844386,0.5000000000000001,0,2023,0.49999999999999994,-0.8660254037844387,2707,1489,3878,744,0.3888888888888889,0.3514644351464435,0
2399.0,1205.0,0.0,3582.0,107.0,0.0,0.0,0.0,0.0,ACTIVE_NOT_RECRUITING,YES,ALL,"CHILD, ADULT",1449.0,NIH,197.0,5.0,142,821,121.0,1471.0,17,120,19.0,217.0,1,6,796,0,30,6,0.0,0.0,0.0,1.0,0.0,1.0,Other,1,3,3,0,0,0,0,0,0,RANDOMIZED,PARALLEL,NONE,TREATMENT,1095.0,False,False,False,,False,False,False,0,2001.0,-1.0,-1.8369701987210297e-16,0,2012.0,0.0,1.0,0,2026.0,0.8660254037844386,0.5000000000000001,0,2003,0.0,1.0,0,2025,1.0,6.123233995736766e-17,8917,3744,8200,74,1.0,0.396,1
371.0,2342.0,142.0,1574.0,0.0,0.0,0.0,0.0,0.0,COMPLETED,YES,FEMALE,"ADULT, OLDER_ADULT",581.0,INDUSTRY,142.0,10.0,198,313,217.0,1395.0,25,41,39.0,225.0,1,2,80,18,130,3,0.0,0.0,0.0,1.0,0.0,1.0,Oncology,4,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,NONE,TREATMENT,1095.0,True,False,False,Single-Arm,False,False,True,0,2013.0,-1.0,-1.8369701987210297e-16,0,2018.0,0.0,1.0,0,2018.0,-0.8660254037844386,0.5000000000000001,0,2013,0.8660254037844387,-0.4999999999999998,0,2019,1.0,6.123233995736766e-17,1857,1553,4427,2266,0.675,0.3514644351464435,0
4111.0,2586.0,0.0,601.0,0.0,0.0,0.0,0.0,0.0,COMPLETED,YES,FEMALE,"ADULT, OLDER_ADULT",1286.0,INDUSTRY,278.0,29.0,121,317,1808.0,17021.0,16,45,298.0,2729.0,2,31,105,18,130,1,0.0,0.0,1.0,0.0,0.0,1.0,Oncology,3,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,"QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)",TREATMENT,1380.0,False,True,False,Single-Arm,True,False,False,0,2003.0,-0.5000000000000004,0.8660254037844384,0,2008.0,0.49999999999999994,-0.8660254037844387,0,2018.0,0.8660254037844386,0.5000000000000001,0,2003,-0.8660254037844386,0.5000000000000001,0,2021,0.49999999999999994,0.8660254037844387,5204,1644,7896,1594,0.4246575342465753,0.3514644351464435,1
2136.0,3590.0,0.0,1312.0,94.0,0.0,0.0,0.0,0.0,COMPLETED,YES,FEMALE,"ADULT, OLDER_ADULT",1873.0,NIH,632.0,4.0,167,772,266.0,783.0,24,115,38.0,130.0,1,3,383,18,130,27,0.0,0.0,0.0,1.0,0.0,2.0,Oncology,2,3,1,0,0,0,0,0,0,RANDOMIZED,PARALLEL,"DOUBLE (PARTICIPANT, INVESTIGATOR)",TREATMENT,2190.0,False,False,False,,True,False,False,0,2005.0,-0.8660254037844384,-0.5000000000000004,0,2010.0,-0.8660254037844386,0.5000000000000001,0,2015.0,1.0,6.123233995736766e-17,0,2005,-0.5000000000000004,0.8660254037844384,0,2019,1.2246467991473532e-16,-1.0,3499,1887,7135,2175,1.0,0.3514644351464435,1
4529.0,327.0,143.0,748.0,0.0,0.0,0.0,0.0,0.0,COMPLETED,YES,ALL,"ADULT, OLDER_ADULT",1093.0,INDUSTRY,182.0,26.0,129,390,390.0,4940.0,16,55,68.0,772.0,1,8,64,18,130,1,0.0,0.0,0.0,1.0,0.0,1.0,Oncology,2,0,1,0,0,0,0,0,0,RANDOMIZED,PARALLEL,NONE,TREATMENT,930.0,True,False,False,Single-Arm,False,False,False,0,2010.0,0.0,1.0,0,2013.0,0.49999999999999994,-0.8660254037844387,0,2024.0,0.8660254037844387,-0.4999999999999998,0,2009,-0.8660254037844384,-0.5000000000000004,0,2024,-0.4999999999999997,-0.8660254037844388,5234,1247,5765,317,0.47058823529411764,0.3514644351464435,1
